Brooks Thompson ,177,27,4,1994,1997,3,1.1
Brooks Thompson ,177,27,4,1994,1998,4,0.2
Bruce Flowers ,178,26,1,1979,1983,4,1.7
Bruno Caboclo ,179,20,2,2014,2015,1,-0.1
Bruno Caboclo ,179,20,2,2014,2016,2,-0.3
Bruno Sundov ,180,35,7,1998,1999,1,-0.1
Bruno Sundov ,180,35,7,1998,2000,2,-0.1
Bruno Sundov ,180,35,7,1998,2001,3,0.2
Bruno Sundov ,180,35,7,1998,2002,4,0
Bruno Sundov ,180,35,7,1998,2003,5,-0.4
Bruno Sundov ,180,35,7,1998,2004,6,0
Bruno Sundov ,180,35,7,1998,2005,7,-0.3
Bryan Warrick ,181,25,4,1982,1983,1,0.1
Bryan Warrick ,181,25,4,1982,1984,2,0
Bryan Warrick ,181,25,4,1982,1985,3,0.5
Bryan Warrick ,181,25,4,1982,1986,4,1
Bryant Reeves ,182,6,6,1995,1996,1,2.3
Bryant Reeves ,182,6,6,1995,1997,2,2.4
Bryant Reeves ,182,6,6,1995,1998,3,4.9
Bryant Reeves ,182,6,6,1995,1999,4,-0.1
Bryant Reeves ,182,6,6,1995,2000,5,0.6
Bryant Reeves ,182,6,6,1995,2001,6,2.9
Bryant Stith ,183,13,10,1992,1993,1,1.6
Bryant Stith ,183,13,10,1992,1994,2,6.8
Bryant Stith ,183,13,10,1992,1995,3,5.6
Bryant Stith ,183,13,10,1992,1996,4,5.2
Bryant Stith ,183,13,10,1992,1997,5,3
Bryant Stith ,183,13,10,1992,1998,6,-0.3
Bryant Stith ,183,13,10,1992,1999,7,0.5
Bryant Stith ,183,13,10,1992,2000,8,1.6
Bryant Stith ,183,13,10,1992,2001,9,4.8
Bryant Stith ,183,13,10,1992,2002,10,0.7
Bryce Drew ,184,16,6,1998,1999,1,-0.1
Bryce Drew ,184,16,6,1998,2000,2,1.3
Bryce Drew ,184,16,6,1998,2001,3,-0.4
Bryce Drew ,184,16,6,1998,2002,4,1.7
Bryce Drew ,184,16,6,1998,2003,5,0
Bryce Drew ,184,16,6,1998,2004,6,-0.2
Bryon Russell ,185,45,13,1993,1994,1,2.1
Bryon Russell ,185,45,13,1993,1995,2,1.4
Bryon Russell ,185,45,13,1993,1996,3,0.8
Bryon Russell ,185,45,13,1993,1997,4,7.4
Bryon Russell ,185,45,13,1993,1998,5,6
Bryon Russell ,185,45,13,1993,1999,6,5.6
Bryon Russell ,185,45,13,1993,2000,7,8.8
Bryon Russell ,185,45,13,1993,2001,8,6.8
Bryon Russell ,185,45,13,1993,2002,9,2.3
Bryon Russell ,185,45,13,1993,2003,10,1.5
Bryon Russell ,185,45,13,1993,2004,11,2.2
Bryon Russell ,185,45,13,1993,2005,12,2.6
Bryon Russell ,185,45,13,1993,2006,13,0
Bubba Wells ,186,34,1,1997,1998,1,0.1
Buck Johnson ,187,20,7,1986,1987,1,0.7
Buck Johnson ,187,20,7,1986,1988,2,2.1
Buck Johnson ,187,20,7,1986,1989,3,3.6
Buck Johnson ,187,20,7,1986,1990,4,6.2
Buck Johnson ,187,20,7,1986,1991,5,4.6
Buck Johnson ,187,20,7,1986,1992,6,2.3
Buck Johnson ,187,20,7,1986,1993,7,1.2
Buck Williams ,188,3,17,1981,1982,1,8.9
Buck Williams ,188,3,17,1981,1983,2,11.4
Buck Williams ,188,3,17,1981,1984,3,7.3
Buck Williams ,188,3,17,1981,1985,4,7.7
Buck Williams ,188,3,17,1981,1986,5,6.8
Buck Williams ,188,3,17,1981,1987,6,7.9
Buck Williams ,188,3,17,1981,1988,7,7.6
Buck Williams ,188,3,17,1981,1989,8,5.2
Buck Williams ,188,3,17,1981,1990,9,8.7
Buck Williams ,188,3,17,1981,1991,10,8.5
Buck Williams ,188,3,17,1981,1992,11,9.2
Buck Williams ,188,3,17,1981,1993,12,6.1
Buck Williams ,188,3,17,1981,1994,13,7.9
Buck Williams ,188,3,17,1981,1995,14,6.1
Buck Williams ,188,3,17,1981,1996,15,3.9
Buck Williams ,188,3,17,1981,1997,16,4.8
Buck Williams ,188,3,17,1981,1998,17,2.1
Butch Carter ,189,37,6,1980,1981,1,0.9
Butch Carter ,189,37,6,1980,1982,2,1.3
Butch Carter ,189,37,6,1980,1983,3,3
Butch Carter ,189,37,6,1980,1984,4,2.6
Butch Carter ,189,37,6,1980,1985,5,0.9
Butch Carter ,189,37,6,1980,1986,6,-0.2
Butch Lee ,190,10,2,1978,1979,1,2.6
Butch Lee ,190,10,2,1978,1980,2,-0.2
Byron Houston ,191,27,4,1992,1993,1,1.8
Byron Houston ,191,27,4,1992,1994,2,0.9
Byron Houston ,191,27,4,1992,1995,3,0.5
Byron Houston ,191,27,4,1992,1996,4,0.7
Byron Irvin ,192,22,3,1989,1990,1,1.2
Byron Irvin ,192,22,3,1989,1991,2,0.9
Byron Irvin ,192,22,3,1989,1993,4,0
Byron Mullens ,193,24,5,2009,2010,1,-0.1
Byron Mullens ,193,24,5,2009,2011,2,-0.2
Byron Mullens ,193,24,5,2009,2012,3,0.2
Byron Mullens ,193,24,5,2009,2013,4,0.1
Byron Mullens ,193,24,5,2009,2014,5,0.5
Byron Scott ,194,4,14,1983,1984,1,2.7
Byron Scott ,194,4,14,1983,1985,2,6.9
Byron Scott ,194,4,14,1983,1986,3,5.2
Byron Scott ,194,4,14,1983,1987,4,7.7
Byron Scott ,194,4,14,1983,1988,5,10.7
Byron Scott ,194,4,14,1983,1989,6,6.8
Byron Scott ,194,4,14,1983,1990,7,6
Byron Scott ,194,4,14,1983,1991,8,6.6
Byron Scott ,194,4,14,1983,1992,9,6
Byron Scott ,194,4,14,1983,1993,10,3.3
Byron Scott ,194,4,14,1983,1994,11,3.1
Byron Scott ,194,4,14,1983,1995,12,3.9
Byron Scott ,194,4,14,1983,1996,13,2.3
Byron Scott ,194,4,14,1983,1997,14,4.1
C.J. McCollum ,195,10,3,2013,2014,1,0.2
C.J. McCollum ,195,10,3,2013,2015,2,1.8
C.J. McCollum ,195,10,3,2013,2016,3,6
C.J. Miles ,196,34,11,2005,2006,1,0.3
C.J. Miles ,196,34,11,2005,2007,2,-0.5
C.J. Miles ,196,34,11,2005,2008,3,1.9
C.J. Miles ,196,34,11,2005,2009,4,2.9
C.J. Miles ,196,34,11,2005,2010,5,1.9
C.J. Miles ,196,34,11,2005,2011,6,2.5
C.J. Miles ,196,34,11,2005,2012,7,1.5
C.J. Miles ,196,34,11,2005,2013,8,2.6
C.J. Miles ,196,34,11,2005,2014,9,2.5
C.J. Miles ,196,34,11,2005,2015,10,3.6
C.J. Miles ,196,34,11,2005,2016,11,3.1
C.J. Wilcox ,197,28,2,2014,2015,1,0
C.J. Wilcox ,197,28,2,2014,2016,2,0.3
Cal Bowdler ,198,17,3,1999,2000,1,0.2
Cal Bowdler ,198,17,3,1999,2001,2,1
Cal Bowdler ,198,17,3,1999,2002,3,0.5
Calbert Cheaney ,199,6,13,1993,1994,1,1.2
Calbert Cheaney ,199,6,13,1993,1995,2,3.2
Calbert Cheaney ,199,6,13,1993,1996,3,3.2
Calbert Cheaney ,199,6,13,1993,1997,4,3.9
Calbert Cheaney ,199,6,13,1993,1998,5,4.1
Calbert Cheaney ,199,6,13,1993,1999,6,0.4
Calbert Cheaney ,199,6,13,1993,2000,7,0.8
Calbert Cheaney ,199,6,13,1993,2001,8,-0.1
Calbert Cheaney ,199,6,13,1993,2002,9,1.2
Calbert Cheaney ,199,6,13,1993,2003,10,2.8
Calbert Cheaney ,199,6,13,1993,2004,11,2.3
Calbert Cheaney ,199,6,13,1993,2005,12,0.3
Calbert Cheaney ,199,6,13,1993,2006,13,0
Calvin Booth ,200,35,10,1999,2000,1,0.1
Calvin Booth ,200,35,10,1999,2001,2,2.1
Calvin Booth ,200,35,10,1999,2002,3,0.5
Calvin Booth ,200,35,10,1999,2003,4,0.8
Calvin Booth ,200,35,10,1999,2004,5,2.2
Calvin Booth ,200,35,10,1999,2005,6,1
Calvin Booth ,200,35,10,1999,2006,7,0.4
Calvin Booth ,200,35,10,1999,2007,8,0.6
Calvin Booth ,200,35,10,1999,2008,9,0.3
Calvin Booth ,200,35,10,1999,2009,10,0.1
Calvin Garrett ,201,47,4,1979,1981,2,1.4
Calvin Garrett ,201,47,4,1979,1982,3,0.6
Calvin Garrett ,201,47,4,1979,1983,4,0
Calvin Garrett ,201,47,4,1979,1984,5,0.6
Calvin Natt ,202,8,11,1979,1980,1,7.1
Calvin Natt ,202,8,11,1979,1981,2,4.2
Calvin Natt ,202,8,11,1979,1982,3,9.3
Calvin Natt ,202,8,11,1979,1983,4,9.8
Calvin Natt ,202,8,11,1979,1984,5,8.4
Calvin Natt ,202,8,11,1979,1985,6,10.2
Calvin Natt ,202,8,11,1979,1986,7,6.1
Calvin Natt ,202,8,11,1979,1987,8,0
Calvin Natt ,202,8,11,1979,1988,9,1.1
Calvin Natt ,202,8,11,1979,1989,10,0.3
Calvin Natt ,202,8,11,1979,1990,11,0.5
Cameron Bairstow ,203,49,2,2014,2015,1,-0.1
Cameron Bairstow ,203,49,2,2014,2016,2,0
Cameron Payne ,204,14,1,2015,2016,1,1.4
Carey Scurry ,205,37,3,1985,1986,1,1.8
Carey Scurry ,205,37,3,1985,1987,2,2.6
Carey Scurry ,205,37,3,1985,1988,3,0.9
Carl Herrera ,206,30,8,1990,1992,2,0.5
Carl Herrera ,206,30,8,1990,1993,3,4.6
Carl Herrera ,206,30,8,1990,1994,4,2
Carl Herrera ,206,30,8,1990,1995,5,2.1
Carl Herrera ,206,30,8,1990,1996,6,-0.2
Carl Herrera ,206,30,8,1990,1997,7,0.1
Carl Herrera ,206,30,8,1990,1998,8,0.1
Carl Herrera ,206,30,8,1990,1999,9,-0.3
Carl Landry ,207,31,9,2007,2008,1,3.7
Carl Landry ,207,31,9,2007,2009,2,5.9
Carl Landry ,207,31,9,2007,2010,3,7.7
Carl Landry ,207,31,9,2007,2011,4,4.1
Carl Landry ,207,31,9,2007,2012,5,2.9
Carl Landry ,207,31,9,2007,2013,6,6.2
Carl Landry ,207,31,9,2007,2014,7,0.4
Carl Landry ,207,31,9,2007,2015,8,2.8
Carl Landry ,207,31,9,2007,2016,9,2.1
Carl Nicks ,208,23,3,1980,1981,1,-0.2
Carl Nicks ,208,23,3,1980,1982,2,-0.3
Carl Nicks ,208,23,3,1980,1983,3,0.1
Carlos Boozer ,209,34,13,2002,2003,1,5.9
Carlos Boozer ,209,34,13,2002,2004,2,9.4
Carlos Boozer ,209,34,13,2002,2005,3,4.1
Carlos Boozer ,209,34,13,2002,2006,4,3.5
Carlos Boozer ,209,34,13,2002,2007,5,9.9
Carlos Boozer ,209,34,13,2002,2008,6,10.2
Carlos Boozer ,209,34,13,2002,2009,7,2.6
Carlos Boozer ,209,34,13,2002,2010,8,9.9
Carlos Boozer ,209,34,13,2002,2011,9,5.8
Carlos Boozer ,209,34,13,2002,2012,10,7.6
Carlos Boozer ,209,34,13,2002,2013,11,5.7
Carlos Boozer ,209,34,13,2002,2014,12,3.4
Carlos Boozer ,209,34,13,2002,2015,13,2.2
Carlos Delfino ,210,25,8,2003,2005,2,0.5
Carlos Delfino ,210,25,8,2003,2006,3,1
Carlos Delfino ,210,25,8,2003,2007,4,2.9
Carlos Delfino ,210,25,8,2003,2008,5,4
Carlos Delfino ,210,25,8,2003,2010,7,4.8
Carlos Delfino ,210,25,8,2003,2011,8,3.5
Carlos Delfino ,210,25,8,2003,2012,9,2.4
Carlos Delfino ,210,25,8,2003,2013,10,3.5
Carlos Rogers ,211,11,8,1994,1995,1,0.9
Carlos Rogers ,211,11,8,1994,1996,2,0.9
Carlos Rogers ,211,11,8,1994,1997,3,4
Carlos Rogers ,211,11,8,1994,1998,4,0.5
Carlos Rogers ,211,11,8,1994,1999,5,0
Carlos Rogers ,211,11,8,1994,2000,6,2.2
Carlos Rogers ,211,11,8,1994,2001,7,2
Carlos Rogers ,211,11,8,1994,2002,8,0.5
Carmelo Anthony ,212,3,13,2003,2004,1,6.1
Carmelo Anthony ,212,3,13,2003,2005,2,4.9
Carmelo Anthony ,212,3,13,2003,2006,3,9.4
Carmelo Anthony ,212,3,13,2003,2007,4,7.3
Carmelo Anthony ,212,3,13,2003,2008,5,8.2
Carmelo Anthony ,212,3,13,2003,2009,6,5
Carmelo Anthony ,212,3,13,2003,2010,7,7.9
Carmelo Anthony ,212,3,13,2003,2011,8,7.9
Carmelo Anthony ,212,3,13,2003,2012,9,6.2
Carmelo Anthony ,212,3,13,2003,2013,10,9.5
Carmelo Anthony ,212,3,13,2003,2014,11,10.7
Carmelo Anthony ,212,3,13,2003,2015,12,2.9
Carmelo Anthony ,212,3,13,2003,2016,13,6.4
Caron Butler ,213,10,14,2002,2003,1,5.1
Caron Butler ,213,10,14,2002,2004,2,2.1
Caron Butler ,213,10,14,2002,2005,3,5.3
Caron Butler ,213,10,14,2002,2006,4,6.3
Caron Butler ,213,10,14,2002,2007,5,5.3
Caron Butler ,213,10,14,2002,2008,6,7.2
Caron Butler ,213,10,14,2002,2009,7,4.5
Caron Butler ,213,10,14,2002,2010,8,3.5
Caron Butler ,213,10,14,2002,2011,9,1.2
Caron Butler ,213,10,14,2002,2012,10,2.3
Caron Butler ,213,10,14,2002,2013,11,3.6
Caron Butler ,213,10,14,2002,2014,12,1.8
Caron Butler ,213,10,14,2002,2015,13,2.4
Caron Butler ,213,10,14,2002,2016,14,0.3
Carrick Felix ,214,33,1,2013,2014,1,0
Casey Jacobsen ,215,22,4,2002,2003,1,1.2
Casey Jacobsen ,215,22,4,2002,2004,2,2.6
Casey Jacobsen ,215,22,4,2002,2005,3,2.7
Casey Jacobsen ,215,22,4,2002,2008,6,-0.3
Casey Shaw ,216,37,1,1998,1999,1,-0.1
Cedric Ceballos ,217,48,11,1990,1991,1,1.3
Cedric Ceballos ,217,48,11,1990,1992,2,1.3
Cedric Ceballos ,217,48,11,1990,1993,3,6.2
Cedric Ceballos ,217,48,11,1990,1994,4,5.5
Cedric Ceballos ,217,48,11,1990,1995,5,5.2
Cedric Ceballos ,217,48,11,1990,1996,6,9.8
Cedric Ceballos ,217,48,11,1990,1997,7,2.4
Cedric Ceballos ,217,48,11,1990,1998,8,2.8
Cedric Ceballos ,217,48,11,1990,1999,9,0.4
Cedric Ceballos ,217,48,11,1990,2000,10,4
Cedric Ceballos ,217,48,11,1990,2001,11,1.3
Cedric Henderson ,218,44,5,1997,1998,1,3.8
Cedric Henderson ,218,44,5,1997,1999,2,0.5
Cedric Henderson ,218,44,5,1997,2000,3,-0.2
Cedric Henderson ,218,44,5,1997,2001,4,-0.7
Cedric Henderson ,218,44,5,1997,2002,5,0
Cedric Henderson Jr.,219,32,1,1986,1987,1,0
Cedric Simmons ,220,15,3,2006,2007,1,0.3
Cedric Simmons ,220,15,3,2006,2008,2,-0.2
Cedric Simmons ,220,15,3,2006,2009,3,0
Cedrick Hordges ,221,49,2,1979,1981,2,1.5
Cedrick Hordges ,221,49,2,1979,1982,3,0.7
Chad Gallagher ,222,32,1,1991,1994,3,0.1
Chad Kinch ,223,22,1,1980,1981,1,-0.5
Chandler Parsons ,224,38,5,2011,2012,1,3.4
Chandler Parsons ,224,38,5,2011,2013,2,7
Chandler Parsons ,224,38,5,2011,2014,3,7.6
Chandler Parsons ,224,38,5,2011,2015,4,5.5
Chandler Parsons ,224,38,5,2011,2016,5,4.3
Channing Frye ,225,8,10,2005,2006,1,3.5
Channing Frye ,225,8,10,2005,2007,2,0.9
Channing Frye ,225,8,10,2005,2008,3,3.2
Channing Frye ,225,8,10,2005,2009,4,0.8
Channing Frye ,225,8,10,2005,2010,5,6.4
Channing Frye ,225,8,10,2005,2011,6,4.7
Channing Frye ,225,8,10,2005,2012,7,3.7
Channing Frye ,225,8,10,2005,2014,9,5.3
Channing Frye ,225,8,10,2005,2015,10,2.1
Channing Frye ,225,8,10,2005,2016,11,3
Charles Bradley ,226,23,3,1981,1982,1,0.2
Charles Bradley ,226,23,3,1981,1983,2,0.2
Charles Bradley ,226,23,3,1981,1984,3,-0.1
Charles Claxton ,227,50,1,1994,1996,2,0
Charles Davis ,228,35,8,1981,1982,1,0.9
Charles Davis ,228,35,8,1981,1983,2,1.5
Charles Davis ,228,35,8,1981,1984,3,0.3
Charles Davis ,228,35,8,1981,1985,4,1
Charles Davis ,228,35,8,1981,1986,5,2.1
Charles Davis ,228,35,8,1981,1988,7,-0.3
Charles Davis ,228,35,8,1981,1989,8,0.5
Charles Davis ,228,35,8,1981,1990,9,-0.2
Charles Jenkins ,229,44,2,2011,2012,1,0.5
Charles Jenkins ,229,44,2,2011,2013,2,0
Charles Jones ,230,36,4,1984,1985,1,2.9
Charles Jones ,230,36,4,1984,1986,2,0.6
Charles Jones ,230,36,4,1984,1988,4,0.8
Charles O'Bannon ,231,31,2,1997,1998,1,0.2
Charles O'Bannon ,231,31,2,1997,1999,2,0.3
Charles Oakley ,232,9,19,1985,1986,1,3.3
Charles Oakley ,232,9,19,1985,1987,2,3.5
Charles Oakley ,232,9,19,1985,1988,3,6.7
Charles Oakley ,232,9,19,1985,1989,4,5.7
Charles Oakley ,232,9,19,1985,1990,5,6
Charles Oakley ,232,9,19,1985,1991,6,6.2
Charles Oakley ,232,9,19,1985,1992,7,5.7
Charles Oakley ,232,9,19,1985,1993,8,7.3
Charles Oakley ,232,9,19,1985,1994,9,10.5
Charles Oakley ,232,9,19,1985,1995,10,4.5
Charles Oakley ,232,9,19,1985,1996,11,5.6
Charles Oakley ,232,9,19,1985,1997,12,8.9
Charles Oakley ,232,9,19,1985,1998,13,7
Charles Oakley ,232,9,19,1985,1999,14,2.1
Charles Oakley ,232,9,19,1985,2000,15,2.2
Charles Oakley ,232,9,19,1985,2001,16,3.7
Charles Oakley ,232,9,19,1985,2002,17,-0.5
Charles Oakley ,232,9,19,1985,2003,18,0.9
Charles Oakley ,232,9,19,1985,2004,19,0.1
Charles Shackleford ,233,32,6,1988,1989,1,0.8
Charles Shackleford ,233,32,6,1988,1990,2,1.5
Charles Shackleford ,233,32,6,1988,1992,4,2.7
Charles Shackleford ,233,32,6,1988,1993,5,0.9
Charles Shackleford ,233,32,6,1988,1995,7,0.8
Charles Shackleford ,233,32,6,1988,1999,11,0.7
Charles Smith ,234,3,5,1988,1989,1,4
Charles Smith ,234,3,5,1988,1990,2,9.4
Charles Smith ,234,3,5,1988,1991,3,7.4
Charles Smith ,234,3,5,1997,1992,4,4.4
Charles Smith ,234,3,5,1988,1993,5,6.6
Charles Smith ,234,3,5,1988,1994,6,2.4
Charles Smith ,234,3,5,1988,1995,7,4.8
Charles Smith ,234,3,5,1988,1996,8,1.9
Charles Smith ,234,3,5,1988,1997,9,0
Charles SmithY,235,23,5,1997,1998,1,-0.3
Charles SmithY,235,23,5,1997,1999,2,-0.5
Charles SmithY,235,23,5,1997,2000,3,2
Charles SmithY,235,23,5,1997,2001,4,0
Charles SmithY,235,23,5,1997,2002,5,0.3
Charlie Sitton ,236,38,1,1984,1985,1,0.1
Charlie Villanueva ,237,7,11,2005,2006,1,3.9
Charlie Villanueva ,237,7,11,2005,2007,2,1.7
Charlie Villanueva ,237,7,11,2005,2008,3,1.7
Charlie Villanueva ,237,7,11,2005,2009,4,4.9
Charlie Villanueva ,237,7,11,2005,2010,5,3.5
Charlie Villanueva ,237,7,11,2005,2011,6,3.1
Charlie Villanueva ,237,7,11,2005,2012,7,0.4
Charlie Villanueva ,237,7,11,2005,2013,8,1.6
Charlie Villanueva ,237,7,11,2005,2014,9,0.1
Charlie Villanueva ,237,7,11,2005,2015,10,1.4
Charlie Villanueva ,237,7,11,2005,2016,11,0.2
Charlie Ward ,238,26,11,1994,1995,1,-0.2
Charlie Ward ,238,26,11,1994,1996,2,1
Charlie Ward ,238,26,11,1994,1997,3,3.6
Charlie Ward ,238,26,11,1994,1998,4,7.1
Charlie Ward ,238,26,11,1994,1999,5,3.1
Charlie Ward ,238,26,11,1994,2000,6,5.5
Charlie Ward ,238,26,11,1994,2001,7,3.9
Charlie Ward ,238,26,11,1994,2002,8,1.9
Charlie Ward ,238,26,11,1994,2003,9,3.7
Charlie Ward ,238,26,11,1994,2004,10,2.9
Charlie Ward ,238,26,11,1994,2005,11,0.5
Chase Budinger ,239,44,7,2009,2010,1,3.1
Chase Budinger ,239,44,7,2009,2011,2,3.4
Chase Budinger ,239,44,7,2009,2012,3,3
Chase Budinger ,239,44,7,2009,2013,4,0.7
Chase Budinger ,239,44,7,2009,2014,5,0.9
Chase Budinger ,239,44,7,2009,2015,6,1.3
Chase Budinger ,239,44,7,2009,2016,7,1.4
Chauncey Billups ,240,3,17,1997,1998,1,3
Chauncey Billups ,240,3,17,1997,1999,2,2.3
Chauncey Billups ,240,3,17,1997,2000,3,0.1
Chauncey Billups ,240,3,17,1997,2001,4,3.7
Chauncey Billups ,240,3,17,1997,2002,5,7.6
Chauncey Billups ,240,3,17,1997,2003,6,9.9
Chauncey Billups ,240,3,17,1997,2004,7,11.3
Chauncey Billups ,240,3,17,1997,2005,8,12.1
Chauncey Billups ,240,3,17,1997,2006,9,15.5
Chauncey Billups ,240,3,17,1997,2007,10,11.4
Chauncey Billups ,240,3,17,1997,2008,11,13.5
Chauncey Billups ,240,3,17,1997,2009,12,10.1
Chauncey Billups ,240,3,17,1997,2010,13,9.5
Chauncey Billups ,240,3,17,1997,2011,14,8
Chauncey Billups ,240,3,17,1997,2012,15,1.7
Chauncey Billups ,240,3,17,1997,2013,16,1.3
Chauncey Billups ,240,3,17,1997,2014,17,-0.3
Cherokee Parks ,241,12,9,1995,1996,1,0.9
Cherokee Parks ,241,12,9,1995,1997,2,2.2
Cherokee Parks ,241,12,9,1995,1998,3,3.8
Cherokee Parks ,241,12,9,1995,1999,4,0.2
Cherokee Parks ,241,12,9,1995,2000,5,1.4
Cherokee Parks ,241,12,9,1995,2001,6,1.9
Cherokee Parks ,241,12,9,1995,2002,7,0
Cherokee Parks ,241,12,9,1995,2003,8,1.2
Cherokee Parks ,241,12,9,1995,2004,9,0.1
Chris Anstey ,242,18,3,1997,1998,1,0.6
Chris Anstey ,242,18,3,1997,1999,2,0.3
Chris Anstey ,242,18,3,1997,2000,3,1.9
Chris Bosh ,243,4,13,2003,2004,1,6.2
Chris Bosh ,243,4,13,2003,2005,2,6.8
Chris Bosh ,243,4,13,2003,2006,3,9.8
Chris Bosh ,243,4,13,2003,2007,4,9.6
Chris Bosh ,243,4,13,2003,2008,5,10.1
Chris Bosh ,243,4,13,2003,2009,6,9.7
Chris Bosh ,243,4,13,2003,2010,7,9.6
Chris Bosh ,243,4,13,2003,2011,8,10.3
Chris Bosh ,243,4,13,2003,2012,9,6.9
Chris Bosh ,243,4,13,2003,2013,10,9
Chris Bosh ,243,4,13,2003,2014,11,8
Chris Bosh ,243,4,13,2003,2015,12,3.6
Chris Bosh ,243,4,13,2003,2016,13,6.4
Chris Corchiani ,244,36,3,1991,1992,1,0.9
Chris Corchiani ,244,36,3,1991,1993,2,0.3
Chris Corchiani ,244,36,3,1991,1994,3,0.4
Chris Crawford ,245,50,7,1997,1998,1,0.9
Chris Crawford ,245,50,7,1997,1999,2,1.3
Chris Crawford ,245,50,7,1997,2000,3,0.6
Chris Crawford ,245,50,7,1997,2001,4,0.6
Chris Crawford ,245,50,7,1997,2002,5,0.1
Chris Crawford ,245,50,7,1997,2003,6,0.2
Chris Crawford ,245,50,7,1997,2004,7,2.7
Chris Douglas-Roberts ,246,40,6,2008,2009,1,0.6
Chris Douglas-Roberts ,246,40,6,2008,2010,2,0.7
Chris Douglas-Roberts ,246,40,6,2008,2011,3,1.6
Chris Douglas-Roberts ,246,40,6,2008,2013,5,0.1
Chris Douglas-Roberts ,246,40,6,2008,2014,6,2.4
Chris Douglas-Roberts ,246,40,6,2008,2015,7,0
Chris Duhon ,247,38,9,2004,2005,1,4.1
Chris Duhon ,247,38,9,2004,2006,2,5.2
Chris Duhon ,247,38,9,2004,2007,3,4.8
Chris Duhon ,247,38,9,2004,2008,4,2.3
Chris Duhon ,247,38,9,2004,2009,5,4.2
Chris Duhon ,247,38,9,2004,2010,6,1.9
Chris Duhon ,247,38,9,2004,2011,7,0.2
Chris Duhon ,247,38,9,2004,2012,8,1.3
Chris Duhon ,247,38,9,2004,2013,9,1
Chris Gatling ,248,16,11,1991,1992,1,2
Chris Gatling ,248,16,11,1991,1993,2,3.1
Chris Gatling ,248,16,11,1991,1994,3,4.5
Chris Gatling ,248,16,11,1991,1995,4,3.9
Chris Gatling ,248,16,11,1991,1996,5,4.6
Chris Gatling ,248,16,11,1991,1997,6,3.9
Chris Gatling ,248,16,11,1991,1998,7,2.4
Chris Gatling ,248,16,11,1991,1999,8,-0.1
Chris Gatling ,248,16,11,1991,2000,9,4
Chris Gatling ,248,16,11,1991,2001,10,2.4
Chris Gatling ,248,16,11,1991,2002,11,1.4
Chris Herren ,249,33,2,1999,2000,1,0.5
Chris Herren ,249,33,2,1999,2001,2,0
Chris Jefferies ,250,27,2,2002,2003,1,-0.5
Chris Jefferies ,250,27,2,2002,2004,2,0
Chris Kaman ,251,6,13,2003,2004,1,0
Chris Kaman ,251,6,13,2003,2005,2,2.1
Chris Kaman ,251,6,13,2003,2006,3,6.1
Chris Kaman ,251,6,13,2003,2007,4,2.9
Chris Kaman ,251,6,13,2003,2008,5,3.6
Chris Kaman ,251,6,13,2003,2009,6,0.6
Chris Kaman ,251,6,13,2003,2010,7,2.4
Chris Kaman ,251,6,13,2003,2011,8,0.8
Chris Kaman ,251,6,13,2003,2012,9,0.7
Chris Kaman ,251,6,13,2003,2013,10,1.6
Chris Kaman ,251,6,13,2003,2014,11,0.5
Chris Kaman ,251,6,13,2003,2015,12,3.3
Chris Kaman ,251,6,13,2003,2016,13,0.1
Chris King ,252,45,3,1992,1994,2,0
Chris King ,252,45,3,1992,1996,4,1.1
Chris King ,252,45,3,1992,1999,7,-0.1
Chris McCullough ,253,29,1,2015,2016,1,0.3
Chris McNealy ,254,38,3,1983,1986,3,1.6
Chris McNealy ,254,38,3,1983,1987,4,0.8
Chris McNealy ,254,38,3,1983,1988,5,0.2
Chris Mihm ,255,7,8,2000,2001,1,1.3
Chris Mihm ,255,7,8,2000,2002,2,0.7
Chris Mihm ,255,7,8,2000,2003,3,0.9
Chris Mihm ,255,7,8,2000,2004,4,2.9
Chris Mihm ,255,7,8,2000,2005,5,3.6
Chris Mihm ,255,7,8,2000,2006,6,4
Chris Mihm ,255,7,8,2000,2008,8,0
Chris Mihm ,255,7,8,2000,2009,9,0.1
Chris Mills ,256,22,10,1993,1994,1,4
Chris Mills ,256,22,10,1993,1995,2,5.4
Chris Mills ,256,22,10,1993,1996,3,7.8
Chris Mills ,256,22,10,1993,1997,4,8.9
Chris Mills ,256,22,10,1993,1998,5,5.1
Chris Mills ,256,22,10,1993,1999,6,3
Chris Mills ,256,22,10,1993,2000,7,1.2
Chris Mills ,256,22,10,1993,2001,8,0.1
Chris Mills ,256,22,10,1993,2002,9,1.9
Chris Mills ,256,22,10,1993,2003,10,0.3
Chris Morris ,257,4,11,1988,1989,1,2.8
Chris Morris ,257,4,11,1988,1990,2,3.2
Chris Morris ,257,4,11,1988,1991,3,4.5
Chris Morris ,257,4,11,1988,1992,4,4.7
Chris Morris ,257,4,11,1988,1993,5,7.2
Chris Morris ,257,4,11,1988,1994,6,3.8
Chris Morris ,257,4,11,1988,1995,7,4
Chris Morris ,257,4,11,1988,1996,8,3.3
Chris Morris ,257,4,11,1988,1997,9,1.2
Chris Morris ,257,4,11,1988,1998,10,1
Chris Morris ,257,4,11,1988,1999,11,1.6
Chris Owens ,258,47,1,2002,2003,1,0
Chris Paul ,259,4,11,2005,2006,1,10.4
Chris Paul ,259,4,11,2005,2007,2,8.8
